mo_name,sp_code,sp_name,st,boattype,month,area,trips,v_trips,boatsonf,tot_area,n_area,p_area,year,state,n,mbluetile,msandtile,mgoldtile,munclasstile,malb,mskj,myft,mbet,mwhm,mbum,msai,mwah,mblushk,mthrshk,mbethrsh,msfnmako,mlfnmako,mdskyshk,mhmmrshk,mltunny,mbon,mkmack,msmack,mblktun,msbarshk,mswd,mmakoshk,mwshk,mtgrshk,mstgrshk,mambrjk,mdol,mysbft,msbft,mlschbft,msmdbft,mlgmdbft,mlgbft,muncbft,mporbgl,sbluetile,ssandtile,sgoldtile,sunclasstile,salb,sskj,syft,sbet,swhm,sbum,ssai,swah,sblushk,sthrshk,sbethrsh,ssfnmako,slfnmako,sdskyshk,shmmrshk,sltunny,sbon,skmack,ssmack,sblktun,ssbarshk,sswd,smakoshk,swshk,stgrshk,sstgrshk,sambrjk,sdol,sysbft,ssbft,slschbft,ssmdbft,slgmdbft,slgbft,suncbft,sporbgl,intrcept,inframe,outframe,p_frame,vp_frame,exfactor,vxfactor,tottrips,vartrips,cbluetile,vbluetile,csandtile,vsandtile,cgoldtile,vgoldtile,cunclasstile,vunclasstile,calb,valb,cskj,vskj,cyft,vyft,cbet,vbet,cwhm,vwhm,cbum,vbum,csai,vsai,cwah,vwah,cblushk,vblushk,cthrshk,vthrshk,cbethrsh,vbethrsh,csfnmako,vsfnmako,clfnmako,vlfnmako,cdskyshk,vdskyshk,chmmrshk,vhmmrshk,cltunny,vltunny,cbon,vbon,ckmack,vkmack,csmack,vsmack,cblktun,vblktun,csbarshk,vsbarshk,cswd,vswd,cmakoshk,vmakoshk,cwshk,vwshk,ctgrshk,vtgrshk,cstgrshk,vstgrshk,cambrjk,vambrjk,cdol,vdol,cysbft,vysbft,csbft,vsbft,clschbft,vlschbft,csmdbft,vsmdbft,clgmdbft,vlgmdbft,clgbft,vlgbft,cuncbft,vuncbft,cporbgl,vporbgl,kept,var_kept,meankept,s2_kept,alive,var_alive,dead,var_dead,weighed,var_weighed
June,4679,bluefin tuna - large medium,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4681,little tunny,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4691,bigeye tuna,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,97.590153107,5375.3849498,0.6923076923,3.2307692308,0,0,0,0,0,0
June,4701,albacore,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4711,yellowfin tuna,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,3.8461538462,26.141025641,0,0,0,0,0,0
June,4720,wahoo,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4801,white shark,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4811,porbeagle shark,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4821,sandbar shark,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4841,dusky shark,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4911,tiger shark,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4931,blue shark,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4951,hammerhead sharks,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,5293,blackfin tuna,NJ(N),2,6,4.2,205.452954,3905.352539,443,20,13,0.65,2023,NJ,13,1.6153846154,0,0,0,0,0,3.8461538462,0.6923076923,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,33.923076923,0,0,0,0,0,26.141025641,3.2307692308,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769,0,0,0.0769230769,0,0,0,0,0,19,18,1,0.9473684211,0.0026242893,1.0555555556,0.0034388813,140.96355449,1894.0938815,227.71035725,51852.006798,0,0,0,0,0,0,0,0,0,0,542.16751726,64167.412633,97.590153107,5375.3849498,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.843350345,117.57824671,0,0,0,0,10.843350345,117.57824671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0030,greater amberjack,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0330,Atlantic bonito,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,1050,dolphin,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,1940,king mackerel,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,2161,white marlin,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,2171,blue marlin,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,3026,sailfish,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,3491,sand tiger,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,3531,thresher sharks,NY,1,6,5,833.316073,28989,2686,,,1,2023,NY,22,0,0,0,0,0,0,1.5,0.1818181818,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0909090909,0.0909090909,0,0,0,0,0,0,0,0,0,0,12.261904762,0.3463203463,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545455,0.0865800866,0.0865800866,0,0,0,0,22,18,4,0.8181818182,0.0067618332,1.2222222222,0.0158076948,1018.4974221,53823.429756,0,0,0,0,0,0,0,0,0,0,0,0,1527.7461331,669273.15854,185.18134947,17261.594199,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,92.590674733,4315.3985497,92.590674733,4315.3985497,0,0,0,0,0,0,0,0,46.295337366,2143.2582619,0.0454545455,0.0454545455,0,0,0,0,0,0
